Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps,pe
31/12/2019,1409.901001,1384.345459,8561874,12255.84961,1092.28013,0.970558163,17.92089844,1411.693164,1429.467786,1431.200439,1414.820457,1422.346932,1420.624032,1405.875056,1415.298881,1437.444433,0.68555088,1393.255135,1469.145744,49.88914173,17.92089844,27.14485737,363457638,1471.280054,-1.600097656,1.267827201,1411.912598,1410.221069,1385.579834,1413.969849,1436.782471,0.0554,18.82,10.03
01/01/2020,1387.957031,1380.276611,11101502,12168.4502,1092.997746,1.291467144,32.59594727,1401.205762,1424.662964,1427.888269,1404.662124,1415.437574,1417.16893,1391.926302,1404.017875,1429.261343,0.414828424,1385.937585,1469.838953,43.84521126,33.05310059,27.56687474,352356136,1467.660033,-25.55554199,2.311931635,1384.345459,1411.912598,1410.221069,1385.579834,1413.969849,0.0554,18.82,10.68
02/01/2020,1382.471069,1403.775024,7002234,12182.5,1093.442273,0.812193152,19.74951172,1394.467114,1419.807849,1424.720105,1396.53362,1409.044671,1413.655376,1382.624069,1394.470725,1421.417201,0.174460033,1378.639067,1470.801143,43.01685622,19.74951172,27.00849167,345353902,1462.332001,-7.680419922,1.422919534,1380.276611,1384.345459,1411.912598,1410.221069,1385.579834,0.0554,18.82,10.68
03/01/2020,1401.671997,1405.466553,8855158,12282.2002,1094.048358,1.036969578,26.4699707,1398.106152,1416.100232,1423.924634,1398.947421,1408.086554,1412.71439,1391.283589,1395.378501,1418.885625,0.116663354,1376.98213,1470.867138,49.00847457,28.66442871,27.12677289,354209060,1455.467677,21.30395508,1.914685326,1403.775024,1380.276611,1384.345459,1411.912598,1410.221069,0.0554,18.82,10.68
06/01/2020,1389.785767,1372.870605,10492349,12226.65039,1094.767346,1.22495267,17.05236816,1397.155249,1409.443896,1423.298315,1401.120465,1407.61019,1412.02412,1397.459939,1396.82294,1416.983088,0.079604182,1375.725921,1470.87071,49.42075762,17.05236816,26.40717255,364701409,1449.152499,3.794555664,1.216573364,1405.466553,1403.775024,1380.276611,1384.345459,1411.912598,0.0554,18.82,10.68
07/01/2020,1388.871338,1393.991699,12259588,11993.0498,1095.515545,1.385050969,27.33850098,1389.346851,1400.520007,1420.85705,1391.703845,1401.293902,1408.295214,1382.985748,1387.300098,1409.408127,-0.135206905,1368.441681,1473.272418,42.31989553,35.79614258,27.07781326,352441821,1443.342536,-16.91516113,1.96710181,1372.870605,1405.466553,1403.775024,1380.276611,1384.345459,0.0554,18.82,10.68
08/01/2020,1385.214111,1383.522583,8341811,12052.9502,1096.06094,0.931797512,19.2010498,1391.276099,1396.24093,1418.662653,1392.466463,1399.966229,1406.932974,1387.16281,1387.430475,1406.707394,-0.182358644,1365.610744,1471.714561,47.57605859,30.17297363,27.29889615,360783632,1435.975323,5.120361328,1.382493056,1393.991699,1372.870605,1405.466553,1403.775024,1380.276611,0.0554,18.82,10.68
09/01/2020,1406.792358,1415.387085,8023951,12025.34961,1096.565307,0.881825511,22.35534668,1391.925293,1393.196204,1416.431683,1389.48517,1396.976475,1404.703413,1383.961872,1384.273787,1402.482094,-0.276908568,1361.444507,1471.418859,45.36916265,22.35534668,26.94578547,352759681,1429.344832,-1.69152832,1.613854963,1383.522583,1393.991699,1372.870605,1405.466553,1403.775024,0.0554,18.82,10.68
10/01/2020,1418.952881,1415.067017,7491371,12215.90039,1097.086714,0.817415596,17.14367676,1394.247705,1396.176929,1415.773364,1398.119142,1400.323859,1405.720906,1400.192924,1392.669519,1404.63173,-0.166447707,1361.06791,1470.478818,52.57929446,33.69311523,27.4277376,360251052,1423.37739,8.594726563,1.218635903,1415.387085,1383.522583,1393.991699,1372.870605,1405.466553,0.0554,18.82,10.68
13/01/2020,1412.689819,1411.455444,6239179,12256.7998,1097.519231,0.676810902,16.7322998,1396.167798,1396.661523,1414.833887,1403.768433,1403.004433,1406.611012,1408.91715,1398.934988,1406.4309,-0.079916793,1360.761199,1468.906575,52.50433597,16.7322998,26.66377776,354011873,1369.67041,-3.885864258,1.179200524,1415.067017,1415.387085,1383.522583,1393.991699,1372.870605,0.0554,18.82,10.68
14/01/2020,1408.072388,1398.380493,9141191,12329.5498,1098.143621,0.976743122,18.56091309,1403.884766,1396.615808,1413.041797,1406.33077,1404.54098,1407.072386,1411.471473,1402.46861,1407.326862,-0.031777719,1361.056048,1465.027546,51.61024801,18.56091309,26.08500171,344870682,1369.67041,-1.234375,1.313870379,1411.455444,1415.067017,1415.387085,1383.522583,1393.991699,0.0735,18.82,10.68
15/01/2020,1404.277954,1393.305908,7908267,12362.2998,1098.659337,0.83623917,25.73840332,1404.762524,1398.019312,1411.341138,1403.680678,1403.420892,1406.244587,1405.341084,1400.80888,1405.725866,-0.067950244,1359.775249,1462.907026,48.39708517,25.73840332,26.06024468,336962415,1371.89041,-9.691894531,1.827917623,1398.380493,1411.455444,1415.067017,1415.387085,1383.522583,0.0735,18.82,10.68
16/01/2020,1398.014771,1406.152222,7908929,12343.2998,1099.164625,0.846392965,19.79528809,1406.719189,1399.322241,1409.565045,1400.222421,1401.581804,1405.012332,1399.023855,1397.939995,1403.428115,-0.124394439,1358.083783,1461.046307,47.16963342,19.79528809,25.61274778,329053486,1374.02161,-10.9720459,1.409641733,1393.305908,1398.380493,1411.455444,1415.067017,1415.387085,0.0735,18.82,10.68
17/01/2020,1420.415894,1445.560059,6423987,12355.5,1099.591637,0.690979916,14.03503418,1404.872217,1399.559961,1407.830096,1402.199021,1402.412789,1405.120893,1402.71771,1400.113024,1403.785776,-0.094177526,1358.384723,1457.27547,50.58624604,17.82946777,25.05679921,335477473,1376.067562,8.137451172,1.00392603,1406.152222,1393.305908,1398.380493,1411.455444,1415.067017,0.0735,18.82,10.68
20/01/2020,1471.161377,1401.077759,14731735,12352.34961,1100.691712,1.547318813,29.0300293,1410.970825,1403.569312,1406.506604,1416.6527,1410.257747,1408.972242,1426.634279,1414.794723,1411.248833,0.154075859,1362.937976,1450.075232,59.28497149,43.01940918,26.33984278,350209208,1378.031676,25.14416504,2.043769675,1445.560059,1406.152222,1393.305908,1398.380493,1411.455444,0.0735,19.71,10.68
21/01/2020,1397.649048,1402.494995,16272925,12224.5498,1101.74308,1.660049806,75.52392578,1408.895288,1406.390027,1403.455017,1411.461053,1408.588658,1408.220386,1414.654341,1410.935112,1409.599909,0.09456436,1368.120406,1438.789628,48.83473874,75.52392578,29.85299156,333936283,1382.300073,-70.08361816,5.133626193,1401.077759,1445.560059,1406.152222,1393.305908,1398.380493,0.0735,19.71,10.68
22/01/2020,1411.729736,1401.992065,9461360,12169.84961,1102.353865,0.980650337,21.80688477,1409.718188,1407.240356,1401.740643,1408.472367,1407.480719,1407.675111,1408.608768,1408.49405,1408.429906,0.054869149,1369.884421,1433.596866,49.1423325,21.80688477,29.27826965,343397643,1389.408978,4.845947266,1.560254686,1402.494995,1401.077759,1445.560059,1406.152222,1393.305908,0.0735,19.71,10.68
23/01/2020,1404.872192,1396.04895,5161408,12106.90039,1102.685462,0.545897356,14.30932617,1411.45542,1409.087305,1401.141754,1406.312267,1406.482782,1407.133868,1404.963134,1406.495377,1407.327083,0.020278992,1369.781171,1432.502338,49.0296877,14.30932617,28.2090594,338236235,1391.61438,-9.737670898,1.013602378,1401.992065,1402.494995,1401.077759,1445.560059,1406.152222,0.0735,19.71,10.68
24/01/2020,1396.186035,1391.203003,5623869,12180.34961,1103.038778,0.625425149,19.42956543,1409.434766,1407.153491,1401.66521,1402.891161,1404.585722,1406.078162,1399.711002,1403.043886,1405.297812,-0.040798158,1371.019773,1432.310647,47.63999547,19.42956543,27.58195269,332612366,1471.161377,-8.823242188,1.383013027,1396.04895,1401.992065,1402.494995,1401.077759,1445.560059,0.0735,19.71,10.68
27/01/2020,1385.122681,1377.487915,7314222,12248.25,1103.48944,0.820362129,16.27514648,1398.563354,1404.76709,1400.714307,1398.995108,1402.1525,1404.66148,1394.277634,1398.900181,1402.67369,-0.115785592,1370.009633,1431.41898,46.48307483,16.27514648,26.77432367,325298144,1471.161377,-4.983032227,1.165686096,1391.203003,1396.04895,1401.992065,1402.494995,1401.077759,0.0735,19.71,10.68
28/01/2020,1379.362305,1345.669189,6693875,12119,1103.881044,0.758732368,17.78381348,1393.845386,1401.370337,1398.993073,1391.826044,1397.66803,1402.073522,1383.901685,1391.33793,1397.933558,-0.251451601,1367.153803,1430.832342,43.27961117,17.78381348,26.13214437,318604269,1467.85332,-7.634765625,1.283916127,1377.487915,1391.203003,1396.04895,1401.992065,1402.494995,0.0735,19.71,10.68
29/01/2020,1347.772095,1353.075317,12266118,12055.7998,1104.512623,1.381214394,42.42504883,1382.480225,1396.099207,1397.059259,1376.440426,1388.213696,1396.70168,1360.900441,1375.299157,1388.095762,-0.537346072,1358.013679,1436.104839,36.92218635,42.42504883,27.29592326,306338151,1462.346362,-33.69311523,3.075700176,1345.669189,1377.487915,1391.203003,1396.04895,1401.992065,0.0735,19.71,10.68
30/01/2020,1352.298096,1320.067871,12373282,12129.5,1105.165848,1.352385249,27.75,1372.696875,1392.076147,1395.699194,1368.652056,1381.8249,1392.546789,1353.09982,1366.031263,1381.001294,-0.714076762,1352.713799,1438.68459,39.16226881,27.75,27.32835732,318711433,1452.416045,5.303222656,2.058953447,1353.075317,1345.669189,1377.487915,1391.203003,1396.04895,0.0735,19.71,10.68
31/01/2020,1328.525391,1290.717773,11201344,12035.7998,1105.675908,1.208794907,36.2989502,1357.500659,1383.467712,1391.513837,1352.457328,1370.596349,1385.644035,1331.292685,1348.487286,1368.952762,-1.036276023,1337.581926,1445.445747,33.45920322,36.43615723,27.97891445,307510089,1443.280154,-32.23022461,2.684241759,1320.067871,1353.075317,1345.669189,1377.487915,1391.203003,0.0735,19.71,10.68
03/02/2020,1252.544434,1266.807983,17375155,11962.09961,1106.354664,1.807901,42.10498047,1337.403613,1367.983484,1385.776398,1331.877476,1356.072972,1376.603438,1304.047813,1326.100975,1353.322223,-1.450817988,1316.711126,1454.841669,29.36430959,42.10498047,28.98791917,290134934,1430.616055,-37.80761719,3.169301902,1290.717773,1320.067871,1353.075317,1345.669189,1377.487915,0.0735,19.71,10.68
04/02/2020,1280.065796,1304.204224,15356145,11707.90039,1106.873153,1.572488378,33.7388916,1315.267627,1354.556506,1380.473267,1310.187645,1339.842974,1366.146728,1277.174649,1302.041342,1335.621939,-1.904547125,1294.131482,1466.815051,26.51719168,44.43652344,30.0913909,274778789,1413.340014,14.2635498,2.693628321,1266.807983,1290.717773,1320.067871,1353.075317,1345.669189,0.0735,19.71,10.68
05/02/2020,1311.975952,1324.410889,12691950,11979.65039,1107.398776,1.271354631,31.72729492,1306.974634,1344.727429,1375.983893,1308.193171,1333.363201,1360.247442,1284.854858,1297.132961,1327.292326,-2.021627363,1283.782322,1468.185463,36.83319415,42.97363281,31.01155104,287470739,1389.951787,24.13842773,2.47856751,1304.204224,1266.807983,1290.717773,1320.067871,1353.075317,0.0735,19.71,10.68
06/02/2020,1329.53125,1332.914185,9236050,12089.15039,1107.818612,0.919593906,20.5723877,1301.241748,1336.969312,1373.028308,1313.599077,1331.735508,1356.834437,1301.644139,1300.760835,1323.929947,-1.971614205,1278.229699,1467.826917,41.60367944,24.13830566,30.52060494,296706789,1369.837912,12.43493652,1.568046096,1324.410889,1304.204224,1266.807983,1290.717773,1320.067871,0.0735,19.71,10.68
07/02/2020,1326.696777,1310.83313,7769288,12137.9502,1108.184334,0.772485928,24.59545898,1303.811011,1330.655835,1368.904663,1320.037446,1331.949813,1354.556318,1316.359733,1306.782239,1322.724433,-1.859743142,1274.661712,1463.147614,43.5361869,24.59545898,30.09738023,304476077,1352.539979,3.38293457,1.849934628,1332.914185,1324.410889,1304.204224,1266.807983,1290.717773,0.0735,19.71,10.68
10/02/2020,1305.667114,1312.616089,6104606,12098.34961,1108.44271,0.607376023,21.98974609,1307.834082,1322.618848,1363.692969,1316.969341,1328.110416,1350.392205,1312.472129,1304.37744,1317.824397,-1.882767213,1268.712156,1458.673782,39.84841576,26.97277832,29.87419438,298371471,1341.32605,-15.86364746,1.657480931,1310.83313,1332.914185,1324.410889,1304.204224,1266.807983,0.0735,19.71,10.68
11/02/2020,1323.405151,1328.296875,7571238,12031.5,1108.765061,0.759227799,32.04736328,1316.995703,1316.131665,1358.751001,1315.518257,1325.293265,1346.794479,1311.552726,1303.570435,1314.073283,-1.869476654,1263.939707,1453.562295,40.28824051,32.04736328,30.02942073,305942709,1328.019778,6.948974609,2.454481922,1312.616089,1310.83313,1332.914185,1324.410889,1304.204224,0.0735,19.71,10.68
12/02/2020,1331.40564,1344.343384,6999908,12107.90039,1109.085038,0.705147565,19.33813477,1321.814233,1314.394434,1355.24682,1319.777796,1325.839376,1345.032803,1319.973802,1308.512969,1313.834013,-1.744333573,1261.377466,1449.116174,44.15567364,27.97851563,29.88292751,312942617,1246.28125,4.891723633,1.461240705,1328.296875,1312.616089,1310.83313,1332.914185,1324.410889,0.0735,19.71,10.68
13/02/2020,1351.155151,1347.863525,6766782,12201.2002,1109.416051,0.68560739,18.14953613,1325.800732,1313.52124,1352.798694,1327.966325,1329.203741,1344.967144,1333.556015,1317.780252,1316.680261,-1.530415922,1260.486395,1445.110993,47.87613633,20.20678711,29.19177462,319709399,1246.28125,12.93774414,1.363186064,1344.343384,1328.296875,1312.616089,1310.83313,1332.914185,0.0759,19.71,10.68
14/02/2020,1350.697998,1360.161377,6782829,12174.65039,1109.751874,0.68598622,13.85217285,1328.790601,1316.300806,1349.884259,1334.598725,1332.596429,1345.24299,1342.746785,1326.025774,1319.899671,-1.324292704,1260.872259,1438.896259,48.68381116,13.85217285,28.09608878,326492228,1250.370146,-3.291625977,1.025209639,1347.863525,1344.343384,1328.296875,1312.616089,1310.83313,0.0759,19.71,10.68
17/02/2020,1361.441406,1351.612305,10613920,12113.4502,1110.302525,1.096273935,44.20800781,1338.65625,1323.245166,1345.614325,1343.119609,1337.608238,1346.663788,1354.232238,1336.332818,1325.019604,-1.074390943,1267.893292,1423.335358,51.51064422,44.20800781,29.24694014,337106148,1256.417247,9.463378906,3.272975001,1360.161377,1347.863525,1344.343384,1328.296875,1312.616089,0.0759,19.71,10.68
18/02/2020,1349.463623,1341.691772,6574565,12045.7998,1110.630772,0.714867844,29.12145996,1346.455493,1331.725598,1343.141052,1345.950508,1340.154432,1347.135076,1355.246193,1341.194156,1327.978645,-0.917269715,1269.601625,1416.680479,49.47047464,29.12145996,29.23797727,330531583,1265.729853,-9.829101563,2.139016768,1351.612305,1360.161377,1347.863525,1344.343384,1328.296875,0.0759,19.71,10.68
19/02/2020,1352.618042,1374.973511,5563580,11992.5,1110.89644,0.618037754,16.91516113,1349.134473,1335.474353,1340.100891,1344.530929,1340.433948,1346.616666,1349.781667,1341.513327,1328.815619,-0.842664776,1271.786039,1408.415743,47.13736444,19.06384277,28.51125338,324968003,1276.869087,-7.771850586,1.253472924,1341.691772,1351.612305,1360.161377,1347.863525,1344.343384,0.0759,19.71,10.68
20/02/2020,1368.756104,1358.65271,7042204,12125.90039,1111.280207,0.774204925,28.66430664,1355.260498,1340.530615,1338.749963,1354.678456,1346.713869,1349.317318,1364.943966,1352.735114,1335.655056,-0.577081071,1274.432506,1403.067421,54.83332763,35.70471191,29.02507184,332010207,1286.894398,22.35546875,2.119172283,1374.973511,1341.691772,1351.612305,1360.161377,1347.863525,0.0759,19.71,10.68
24/02/2020,1343.840454,1321.165039,8446134,12080.84961,1111.710615,0.91436483,22.12683105,1357.418335,1343.104468,1336.880151,1356.003208,1348.884567,1350.206403,1363.730048,1355.587066,1338.649719,-0.459303975,1277.337396,1396.422906,50.91852283,22.12683105,28.53234036,323564073,1297.754648,-10.10339355,1.616564923,1358.65271,1374.973511,1341.691772,1351.612305,1360.161377,0.0759,19.71,10.68
25/02/2020,1327.0625,1295.060913,10685107,11829.40039,1112.170644,1.136024162,34.24169922,1349.619067,1344.137659,1333.378253,1344.390485,1343.844653,1347.440559,1341.799897,1345.20495,1334.482081,-0.583810687,1279.01388,1387.742626,43.275887,42.42504883,29.52467668,312878966,1309.102918,-22.67541504,2.548047956,1321.165039,1358.65271,1374.973511,1341.691772,1351.612305,0.0759,19.71,10.68
26/02/2020,1289.209106,1272.751099,13872531,11797.90039,1112.690671,1.420690937,37.85339355,1338.308789,1342.382141,1329.256903,1327.947294,1334.974882,1342.452021,1315.258108,1328.830767,1326.214245,-0.830692262,1276.417011,1382.096795,38.89767856,37.85339355,30.11958503,299006435,1378.813721,-32.00158691,2.852419803,1295.060913,1321.165039,1358.65271,1374.973511,1341.691772,0.0759,19.71,10.68
27/02/2020,1269.09375,1267.493774,14681374,11678.5,1113.170874,1.485157363,22.85827637,1324.520654,1336.827563,1325.610999,1309.548562,1323.661467,1335.813838,1288.823284,1309.378033,1315.116542,-1.150028364,1267.960394,1383.261604,35.58423502,26.56140137,29.86542905,284325061,1378.813721,-16.45800781,1.773046456,1272.751099,1295.060913,1321.165039,1358.65271,1374.973511,0.0759,19.71,10.68
28/02/2020,1238.829346,1214.828125,12527496,11633.2998,1113.564932,1.266284881,22.67553711,1303.024707,1329.142603,1321.331921,1295.5303,1313.449159,1329.307165,1272.367939,1293.407189,1304.69405,-1.42152426,1259.890772,1382.773071,34.8312634,22.67553711,29.35186534,271797565,1374.401152,-1.599975586,1.786750357,1267.493774,1272.751099,1295.060913,1321.165039,1358.65271,0.0759,19.71,10.68
02/03/2020,1239.012207,1203.399048,19657884,11201.75,1113.969057,1.905583897,29.25866699,1274.25979,1315.839063,1316.069934,1268.629575,1295.518062,1318.404399,1235.254184,1264.449189,1286.270984,-1.941767745,1239.046866,1393.093002,28.35774932,56.00292969,31.25551279,252139681,1367.040369,-24.0012207,2.361799637,1214.828125,1267.493774,1272.751099,1295.060913,1321.165039,0.0759,19.71,10.68
03/03/2020,1215.788208,1227.811646,14750247,11132.75,1114.236057,1.448276211,62.08312988,1250.706592,1300.16283,1311.703998,1246.886066,1278.76915,1307.451509,1210.140133,1239.645508,1268.46866,-2.405008365,1220.782566,1402.625429,27.1773046,62.08312988,33.45748544,237389434,1354.596407,-35.61315918,5.010695579,1203.399048,1214.828125,1267.493774,1272.751099,1295.060913,0.0759,19.71,10.68
04/03/2020,1236.177856,1224.931519,13699399,11303.2998,1114.550118,1.356127121,29.16723633,1237.256738,1287.782764,1309.754181,1240.527926,1269.50415,1299.86676,1211.791877,1229.913441,1257.734172,-2.595392832,1213.54631,1405.962052,33.54107792,34.51599121,33.533093,251088833,1338.100597,12.0234375,2.399039252,1227.811646,1203.399048,1214.828125,1267.493774,1272.751099,0.0759,19.71,10.68
05/03/2020,1236.360718,1198.827393,11052630,11251,1114.795826,1.10306915,41.96789551,1227.692822,1276.106738,1305.790546,1235.329123,1261.400035,1292.73007,1212.705889,1222.376998,1248.153105,-2.736256354,1202.708398,1408.872694,33.1727692,41.96789551,34.13557889,240036203,1323.254368,-11.24633789,3.394972276,1224.931519,1227.811646,1203.399048,1214.828125,1267.493774,0.0759,19.71,10.68
06/03/2020,1161.202515,1162.116821,15255195,11269,1115.053213,1.478095422,47.49963379,1213.959546,1258.492126,1299.511371,1223.16188,1250.023191,1283.786958,1199.968228,1208.786925,1235.364031,-2.982992421,1186.874357,1412.148385,29.96147307,47.49963379,35.09015424,224781008,1309.892762,-37.5333252,3.841891214,1198.827393,1224.931519,1227.811646,1203.399048,1214.828125,0.0759,19.71,10.68
09/03/2020,1133.818237,1018.703796,16867019,10989.4502,1115.212061,1.565278199,43.01940918,1203.417285,1238.838538,1290.971503,1202.813527,1234.040214,1272.199326,1173.785524,1187.224471,1217.904058,-3.381132744,1164.687369,1417.255636,26.13046985,64.04907227,37.15864839,207913989,1297.867316,0.914306641,3.704729247,1162.116821,1198.827393,1224.931519,1227.811646,1203.399048,0.0759,19.71,10.68
11/03/2020,1013.080627,1054.728516,44093509,10451.4502,1114.367984,3.478729101,133.4925537,1166.478235,1208.592413,1276.365036,1141.443617,1194.888138,1248.056895,1081.178341,1124.550831,1177.089452,-4.596135508,1103.618601,1449.111471,16.99059732,160.9224854,45.99892246,163820480,1278.296637,-115.1144409,11.77371728,1018.703796,1162.116821,1198.827393,1224.931519,1227.811646,0.0759,19.71,10.68
12/03/2020,992.0510254,971.9356689,29789288,10458.40039,1114.017653,2.160823664,64.41473389,1131.861609,1184.559174,1263.470657,1112.538583,1169.404571,1229.644668,1053.09171,1091.005673,1148.777348,-5.293129858,1066.650962,1460.290353,24.16611016,64.41473389,47.31433756,193609768,1239.502315,41.64788818,6.358302799,1054.728516,1018.703796,1162.116821,1198.827393,1224.931519,0.0759,19.71,10.68
13/03/2020,912.5040283,1010.611938,27985242,9590.150391,1113.23789,1.886389477,47.81958008,1081.262439,1154.477631,1245.652597,1065.670945,1133.501134,1205.100954,994.7946045,1039.981042,1109.729066,-6.366641477,1014.079495,1477.225699,19.90708487,95.86779785,50.78244186,165624526,1206.139198,-20.11535645,4.820274245,971.9356689,1054.728516,1018.703796,1162.116821,1198.827393,0.0658,19.71,10.68
16/03/2020,969.6955566,928.6877441,36648701,9955.200195,1112.505571,2.244332625,180.6721802,1043.619348,1128.789447,1228.966025,1047.317943,1111.157644,1186.57819,987.8317143,1016.360168,1083.530649,-6.906254373,980.7459958,1477.186054,26.4299854,180.6721802,60.06028032,202273227,1166.574641,98.10791016,19.79960357,1010.611938,971.9356689,1054.728516,1018.703796,1162.116821,0.0658,19.71,10.68
17/03/2020,957.5349121,921.6473999,19241129,9197.400391,1111.819485,1.135011975,68.30065918,996.9335327,1100.175409,1208.007236,1007.774543,1077.981298,1162.017196,941.7547912,973.2754446,1046.561853,-7.858401104,934.0324459,1481.982026,22.28911399,91.70758057,62.32080176,183032098,1111.691297,-41.0078125,7.043515742,928.6877441,1010.611938,971.9356689,1054.728516,1018.703796,0.0658,19.71,10.68
18/03/2020,937.465332,885.53125,22722989,8967.049805,1110.984916,1.294181194,51.93408203,977.5222534,1072.000244,1186.081537,979.0654955,1049.556953,1139.124834,915.9129623,940.6322449,1013.953102,-8.611123034,894.689267,1477.473807,21.97054604,51.93408203,61.57889321,160309109,1066.686955,-35.88751221,5.423727258,921.6473999,928.6877441,1010.611938,971.9356689,1054.728516,0.0658,19.71,10.68
19/03/2020,841.2775269,839.0831299,22365207,8468.799805,1110.01528,1.218988858,68.48352051,943.6828003,1037.772205,1162.777484,947.8874137,1019.734098,1114.973064,885.000337,906.2133644,979.8708481,-9.413667089,854.0330147,1471.521954,20.36272607,68.48352051,62.07208087,137943902,1029.783395,-51.93408203,7.305178994,885.53125,921.6473999,928.6877441,1010.611938,971.9356689,0.0658,19.71,10.68
20/03/2020,859.015564,930.7449951,30702005,8263.450195,1108.42509,1.566088083,68.39208984,917.1122925,999.1873657,1137.647052,911.6193191,986.8884676,1088.697832,845.5158715,867.1341694,942.6896651,-10.34001189,810.0031364,1465.290968,18.48878347,69.76361084,62.62147587,107241897,999.5224752,-2.194396973,8.129551505,839.0831299,885.53125,921.6473999,928.6877441,1010.611938,0.0658,19.71,10.68
23/03/2020,837.7116089,808.3158569,31680237,8745.450195,1107.355477,1.520444633,95.91351318,901.1389038,972.379126,1115.435626,917.9945444,976.6805635,1073.654705,878.1757296,870.3478526,927.941629,-10.2823532,795.0076807,1435.863572,31.82289679,107.15979,65.80278403,138922134,962.771508,71.72943115,11.16551518,930.7449951,839.0831299,885.53125,921.6473999,928.6877441,0.0658,19.71,10.68
24/03/2020,850.3294067,862.5814819,20335474,7610.25,1106.204391,0.94889749,67.98065186,877.0645264,936.9990295,1087.918784,881.4349819,946.0687986,1048.384339,830.5160637,834.0233185,893.6850334,-11.11595544,761.3013279,1414.536239,25.76120641,130.1095581,70.39612503,118586660,946.2429199,-29.39575195,8.115042353,808.3158569,930.7449951,839.0831299,885.53125,921.6473999,0.0658,19.71,10.68
25/03/2020,881.2338867,989.5365601,22867443,7801.049805,1105.154402,1.037554557,67.84344482,865.2513428,921.3867981,1064.989606,875.1504819,930.8892865,1030.688828,837.0148698,826.796111,874.7125669,-11.25338034,742.7310289,1387.248183,31.94870527,78.58685303,70.98117703,141454103,914.2092737,12.2520752,7.978489781,862.5814819,808.3158569,930.7449951,839.0831299,885.53125,0.0658,19.71,10.68
26/03/2020,1001.925781,974.8615112,36565149,8317.849609,1104.363071,1.577826361,172.1687622,886.0524048,914.8676025,1049.713388,913.2791746,941.5524272,1026.769565,913.2745617,865.1096714,882.1021849,-10.21268238,743.986042,1355.440734,43.75869605,190.3182983,79.50525712,178019252,800.635437,108.3026733,19.53723805,989.5365601,862.5814819,808.3158569,930.7449951,839.0831299,0.0658,19.71,10.68
27/03/2020,1001.194336,974.3129272,22872244,8641.450195,1103.811001,0.969823498,68.16351318,913.2080811,915.1601868,1034.818909,933.8066202,947.6086243,1021.825941,947.4885086,890.0196217,886.4636036,-9.399424015,745.4174147,1324.220403,42.83333917,68.16351318,78.69513256,155147008,800.635437,-27.06427002,6.803249748,974.8615112,989.5365601,862.5814819,808.3158569,930.7449951,0.0658,19.71,10.68
30/03/2020,951.4546509,942.1741333,20828970,8660.25,1103.310207,0.867909983,55.86572266,921.9216675,911.5302856,1020.159866,947.3087225,952.4639521,1017.300892,965.431383,909.3182182,890.736114,-8.659704665,750.3481714,1289.971561,42.79690528,55.86572266,77.06446042,134318038,810.7260107,-26.88140869,5.579907981,974.3129272,974.8615112,989.5365601,862.5814819,808.3158569,0.0658,19.71,10.68
31/03/2020,981.9476318,1018.338074,15114933,8281.099609,1102.859276,0.635833252,50.10540771,948.6933228,912.8789246,1006.527167,945.5971928,950.5930759,1010.145962,956.5379466,913.7613041,889.1614655,-8.24476881,750.2223531,1262.83198,40.61716707,50.10540771,75.1388138,119203105,820.4129615,-9.280517578,5.266189794,942.1741333,974.3129272,974.8615112,989.5365601,862.5814819,0.0658,19.71,10.68
01/04/2020,1026.109863,987.8908081,22146405,8597.75,1102.51413,0.917352264,74.7923584,979.8446411,922.5479919,997.274118,969.8441531,962.9103483,1010.926163,993.3026292,942.8530305,902.1698958,-7.20539564,757.2202203,1237.328016,47.44816801,90.83892822,76.26025054,141349510,829.7124343,36.39044189,7.616735962,1018.338074,942.1741333,974.3129272,974.8615112,989.5365601,0.0658,19.71,9.62
03/04/2020,1037.264771,985.1477661,20798729,8253.799805,1102.076223,0.849044678,72.59796143,979.5154907,932.7839478,985.2780762,975.8597048,967.4522501,1008.73232,995.5090566,954.7578188,908.3488863,-6.554889534,769.7824782,1200.773674,45.20926906,72.59796143,75.99865846,120550781,838.6399281,-38.21905518,7.075067108,987.8908081,1018.338074,942.1741333,974.3129272,974.8615112,0.0658,19.71,9.62
07/04/2020,1007.686096,1102.776733,20683903,8083.799805,1101.633658,0.828078584,71.45513916,981.5727417,947.3904114,973.2888885,978.9557252,970.6696166,1006.486172,994.1193067,962.9156546,913.6308362,-5.992350667,787.8795059,1158.698271,45.00324038,71.45513916,75.67412137,99866878,847.2103222,-52.11700439,6.888804208,985.1477661,987.8908081,1018.338074,942.1741333,974.3129272,0.0658,19.71,9.62
08/04/2020,1078.912598,1090.021729,27186812,8792.200195,1101.639317,1.063032537,104.2338867,1007.265503,964.5935852,968.4863556,1020.229395,994.6890924,1015.656702,1057.854229,1007.99724,939.9418771,-4.535884381,802.7628542,1134.209857,54.56535305,124.8521118,79.18683497,127053690,855.4379005,95.09063721,10.34388458,1102.776733,985.1477661,987.8908081,1018.338074,942.1741333,0.0658,19.71,9.62
