Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
02/05/2018,1512,1471.949951,1047583,10718.0498,1357.801978,1.340385098,49.34997559,1481.049976,1469.01499,1434.259998,1479.026378,1465.680129,1437.067633,1487.301551,1492.566898,1484.869762,2.534952676,1353.014548,1515.505447,63.15571892,49.34997559,26.63411711,5259398,1514,-40.05004883,3.263887274,1508.900024,1473.949951,1491.25,1459.199951,1459.650024,0.0428,6.13
03/05/2018,1465.599976,1452.199951,1243694,10679.65039,1359.111556,1.558302691,27.34997559,1479.649976,1469.184985,1438.997498,1470.084236,1463.229188,1438.508806,1469.63959,1483.222138,1483.06227,2.302011668,1365.543708,1512.451287,57.2587673,30.34997559,26.89953558,4015704,1514,-13.40002441,1.866128278,1471.949951,1508.900024,1473.949951,1491.25,1459.199951,0.0428,6.13
04/05/2018,1455,1464.199951,586841,10618.25,1359.79499,0.7353765,23.34997559,1474.239966,1470.184985,1443.097498,1468.122808,1463.40569,1440.955582,1466.518758,1479.907969,1483.479608,2.159053047,1373.742903,1512.452092,59.71973562,23.34997559,26.64599558,4602545,1511.103999,9.199951172,1.604809319,1452.199951,1471.949951,1508.900024,1473.949951,1491.25,0.0428,6.13
07/05/2018,1472.400024,1497.900024,887065,10715.5,1361.139419,1.094235853,37,1479.02998,1473.194983,1449.252496,1478.048546,1469.677387,1446.378862,1483.59634,1488.310641,1489.759758,2.206297929,1383.478043,1515.02695,65.69375289,37.80004883,27.44271367,5489610,1508.323838,25.5,2.51290406,1464.199951,1452.199951,1471.949951,1508.900024,1473.949951,0.0428,6.13
08/05/2018,1494,1496.050049,906975,10717.7998,1362.468995,1.119940196,26.30004883,1476.459985,1477.524988,1454.475,1484.049047,1474.472417,1451.109451,1491.74791,1493.641012,1494.638891,2.206826732,1391.305228,1517.644772,65.12276509,26.30004883,27.36109475,4582635,1505.654884,2.050048828,1.760378101,1497.900024,1464.199951,1452.199951,1471.949951,1508.900024,0.0428,6.13
09/05/2018,1496.900024,1496,759263,10741.7002,1363.561637,0.949846107,24.75,1481.269995,1481.159985,1459.7,1488.032698,1478.386523,1455.384742,1495.821041,1497.272369,1498.63664,2.180886004,1401.108937,1518.291063,65.10627822,24.75,27.17458798,3823372,1441.599976,-0.900024414,1.653417035,1496.050049,1497.900024,1464.199951,1452.199951,1471.949951,0.0428,6.13
10/05/2018,1494,1486.5,932116,10716.5498,1364.784337,1.17221669,26.84997559,1488.130005,1483.88999,1463.567499,1487.521799,1479.8617,1458.3481,1492.373427,1496.52072,1500.161903,2.08359798,1408.743504,1518.391494,61.90274188,26.84997559,27.15140138,2891256,1441.599976,-7.5,1.797187121,1496,1496.050049,1497.900024,1464.199951,1452.199951,0.0428,6.13
11/05/2018,1489,1504.099976,591179,10806.5,1365.65761,0.739708882,20.90002441,1496.11001,1485.174988,1468.134998,1493.047858,1484.26866,1462.705421,1499.966316,1501.50446,1504.479296,2.078377184,1415.84432,1520.425675,65.30842292,20.90002441,26.70487446,3482435,1444.375977,15.09997559,1.403628235,1486.5,1496,1496.050049,1497.900024,1464.199951,0.0428,6.13
14/05/2018,1515,1503.550049,1479249,10806.59961,1367.786997,1.747657054,27.14990234,1497.240015,1488.134998,1472.784998,1496.548588,1487.774367,1466.595386,1503.494714,1504.744691,1507.910288,2.046851697,1425.504295,1520.065701,65.11255988,27.14990234,26.73666216,2003186,1447.040938,-11.44995117,1.792072762,1504.099976,1486.5,1496,1496.050049,1497.900024,0.0458,6.13
15/05/2018,1530,1515.5,3239290,10801.84961,1372.618675,3.264982803,31.90002441,1501.130005,1488.794995,1477.584998,1502.865725,1492.815391,1471.252968,1511.707901,1510.824676,1512.847121,2.062363372,1433.535469,1521.634526,67.40047806,38.84997559,27.60189884,5242476,1451.490478,-14.5,2.084968916,1503.550049,1504.099976,1486.5,1496,1496.050049,0.0458,6.5
16/05/2018,1509,1574.099976,2420630,10741.09961,1377.426014,2.295832669,75.80004883,1516.75,1499.009998,1484.012494,1526.610475,1507.594406,1481.047921,1548.335092,1534.421198,1527.542826,2.362640264,1425.421618,1542.60337,75.78634149,75.80004883,31.04462383,7663106,1458.763242,65.09997559,5.023197404,1515.5,1503.550049,1504.099976,1486.5,1496,0.0458,6.5
17/05/2018,1574.099976,1569.800049,2082393,10682.7002,1381.295263,1.858919962,36.15002441,1533.41001,1510.770007,1489.977496,1541.007,1518.904523,1489.500505,1565.087761,1550.107448,1539.214899,2.543837559,1422.613936,1557.341056,74.27648318,36.15002441,31.4092953,5580713,1471.12692,-4.299926758,2.296551996,1574.099976,1515.5,1503.550049,1504.099976,1486.5,0.0458,6.5
