Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
20/03/2018,1285.900024,1297.800049,7238,10124.34961,1391.957605,0.691843738,49,1320.249976,1326.034985,1352.087494,1313.351285,1326.954886,1338.315154,1298.210978,1309.914683,1324.708453,-1.082363198,1266.93664,1437.238348,42.72982417,49,62.02019932,34647,1393.178462,11.90002441,3.810560624,1287.099976,1328.199951,1331.449951,1356.699951,1362.150024,0.0444,4.5
21/03/2018,1288.050049,1276.800049,16801,10155.25,1390.025459,1.511329801,69,1304.269995,1323.444995,1350.607495,1301.167539,1317.835824,1332.456572,1282.951505,1296.432791,1314.845127,-1.324273363,1261.399439,1439.815551,39.81358881,69,62.51875651,17846,1387.811323,-11.25,5.356934699,1297.800049,1287.099976,1328.199951,1331.449951,1356.699951,0.0444,4.5
22/03/2018,1280.050049,1255.050049,13851,10114.75,1388.183915,1.267570832,37.85009766,1288.990015,1315.930005,1345.369995,1285.795043,1306.420229,1325.084523,1263.402688,1279.568623,1302.480408,-1.632674158,1247.096417,1443.643573,36.99724602,37.85009766,60.75670945,3995,1382.65887,-25,2.956923262,1276.800049,1297.800049,1287.099976,1328.199951,1331.449951,0.0444,4.5
23/03/2018,1247,1211,11336,9998.049805,1386.227289,1.03922773,50.44995117,1265.550024,1303.765002,1337.819995,1260.863362,1289.071096,1314.21933,1229.314005,1252.906856,1283.937575,-2.128809531,1223.866348,1451.773643,32.05206674,53.40002441,60.23123195,-7341,1374.231335,-36,4.045705788,1255.050049,1276.800049,1297.800049,1287.099976,1328.199951,0.0444,4.5
26/03/2018,1211.949951,1178.5,17468,10130.65039,1382.751667,1.576918563,50.94995117,1243.830029,1288.475,1327.019995,1233.408908,1268.967261,1301.293679,1194.073034,1222.929744,1262.201265,-2.702302548,1196.816611,1457.22338,28.97486663,50.94995117,59.56828332,-24809,1360.42483,-33.44995117,4.203964951,1211,1255.050049,1276.800049,1297.800049,1287.099976,0.0444,4.5
27/03/2018,1200,1160.150024,19020,10184.15039,1378.768819,1.629547762,49.5,1216.300024,1268.275,1316.072498,1208.98928,1249.182309,1287.851427,1166.485612,1195.327561,1240.320061,-3.246630563,1169.44309,1462.701905,27.37671546,49.5,58.84912023,-43829,1341.287352,-39.84997559,4.125,1178.5,1211,1255.050049,1276.800049,1297.800049,0.0444,4.5
28/03/2018,1174.949951,1142.449951,25770,10113.7002,1373.175558,2.097534969,54.94995117,1189.430005,1246.85,1301.297498,1186.809504,1229.776425,1274.003667,1143.687208,1169.83591,1218.470173,-3.760222501,1147.397804,1455.197191,25.89315375,54.94995117,58.57060815,-69599,1318.39287,-32.5,4.676790796,1160.150024,1178.5,1211,1255.050049,1276.800049,0.0444,4.5
02/04/2018,1156.75,1161.949951,15254,10211.7998,1370.257187,1.205630597,28.90002441,1170.809985,1229.9,1287.617493,1178.522986,1217.444339,1263.331885,1144.250444,1158.31221,1203.431873,-4.00541449,1135.251671,1439.983315,30.3699295,32.45007324,56.70485566,-54345,1290.617868,5.199951172,2.49838119,1142.449951,1160.150024,1178.5,1211,1255.050049,0.0444,4.5
03/04/2018,1161.949951,1178.400024,8969,10245,1368.711156,0.717861702,43.89990234,1164.28999,1214.920007,1275.564996,1178.481999,1210.345373,1255.243136,1155.606313,1156.156295,1193.729496,-4.051551598,1128.786167,1422.343825,33.99251072,43.89990234,55.79021614,-45376,1266.731367,16.45007324,3.778123343,1161.949951,1142.449951,1160.150024,1178.5,1211,0.0444,4.5
04/04/2018,1173,1198.400024,19017,10128.40039,1365.850118,1.46556873,56.5,1168.269995,1206.050012,1267.579999,1185.121341,1208.173491,1249.829506,1174.297111,1162.059979,1189.276262,-3.914574263,1122.261501,1412.898497,38.20211935,56.5,55.84091498,-26359,1246.188975,25.40002441,4.816709292,1178.400024,1161.949951,1142.449951,1160.150024,1178.5,0.0444,4.5
