Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
20/03/2018,922.5499878,919.75,1828686,10124.34961,949.0928266,0.690341975,10.32501221,928.5050049,927.4525024,932.30625,925.7519835,928.4534242,932.5637749,922.6189753,924.399362,924.4837725,-0.540825224,912.7782002,951.8342998,41.24620299,10.32501221,12.92602174,-1925436,946.5393976,-2.799987793,1.11918187,923.625,926.5,940.4000244,932.25,930.125,0.0444,8.95
21/03/2018,924,929.4500122,2960570,10155.25,948.7377122,1.098589234,9.949951172,927.9450073,928.7675049,932.1987518,926.9846598,928.634622,932.2672261,925.7177717,925.4659148,924.6884416,-0.500089132,912.6327006,951.7648031,47.21069645,11.84997559,12.84916131,1035134,945.2478217,5.450012207,1.076834542,919.75,923.625,926.5,940.4000244,932.25,0.0444,8.95
22/03/2018,929.4500122,933.875,3336612,10114.75,948.4409332,1.194681934,12.45001221,926.6400024,929.5125061,932.4575012,929.2814398,929.587418,932.4203474,929.9680345,927.7743998,925.7018903,-0.424521349,912.946574,951.9684285,49.71837251,12.45001221,12.82065066,4371746,944.0079088,4.424987793,1.339503152,929.4500122,919.75,923.625,926.5,940.4000244,0.0444,8.95
23/03/2018,923.3250122,920.7750244,3595076,9998.049805,947.8582429,1.361100355,7.924987793,925.4950073,929.0375061,932.1662537,926.445968,927.9851646,931.311269,925.0133833,925.1908515,924.2292131,-0.472852755,912.1469901,952.1855172,43.17893335,15.25,12.99417561,776670,942.8175924,-2.549987793,0.858309662,933.875,929.4500122,919.75,923.625,926.5,0.0444,8.95
26/03/2018,919.9500122,946.7249756,5250884,10130.65039,947.8244215,1.874026183,33.25,930.1150024,930.3475037,932.4887512,933.2056372,931.392403,932.7792411,936.7570268,931.8938873,927.6998319,-0.282809748,911.7620598,953.2154427,55.62904213,33.25,14.44102021,6027554,914.25,26.77496338,3.614326818,920.7750244,933.875,929.4500122,919.75,923.625,0.0444,8.95
27/03/2018,946.9000244,946.2999878,3068418,10184.15039,947.7982915,1.082095643,11.5,935.425,931.9650024,932.0149994,937.5704207,934.1028729,934.0669312,942.8478695,936.7308355,930.6363283,-0.134593633,913.083599,950.9463998,55.41489372,11.5,14.23094734,2959136,914.25,-0.600036621,1.214489355,946.7249756,920.7750244,933.875,929.4500122,919.75,0.0444,8.95
28/03/2018,941.4749756,943.0499878,4418754,10113.7002,947.6839073,1.504574242,11.82495117,938.1449951,933.0450012,931.6037476,939.3969431,935.7296211,934.9224604,944.1329238,939.210748,932.5926318,-0.044851666,914.0570701,949.1504251,53.71204314,11.82495117,14.05909047,-1459618,915.68,1.575012207,1.256002706,946.2999878,946.7249756,920.7750244,933.875,929.4500122,0.0444,8.95
02/04/2018,945.25,965.5999756,2298184,10211.7998,947.9055981,0.779011068,22.625,944.4899902,935.5649963,932.7787476,948.1312873,941.1605946,937.8441285,957.1115039,948.4523132,938.3796024,0.217660889,910.1628696,955.3946255,62.35568995,24.82501221,14.82808488,838566,917.0528,20.34997559,2.393546681,943.0499878,946.2999878,946.7249756,920.7750244,933.875,0.0444,8.95
03/04/2018,961.9749756,957.9500122,2039942,10245,948.0147217,0.690480294,7.349975586,951.9249878,938.7099976,933.8174988,951.4041956,944.213216,939.7589746,959.5729455,952.6767669,941.9759307,0.355129832,908.7173983,958.9175993,58.3733241,10.09997559,14.49036278,-1201376,920.102132,-4.024963379,0.764050601,965.5999756,943.0499878,946.2999878,946.7249756,920.7750244,0.0444,8.95
04/04/2018,956.4749756,941.625,1857054,10128.40039,947.9521456,0.628934771,23.25,950.9049927,940.5099976,934.15,948.1444637,943.7426313,939.9366913,951.4171424,950.2823309,942.1033,0.320351632,908.8222231,959.4777769,50.90228235,23.25,15.11605116,-3058430,922.9685041,-14.84997559,2.430800658,957.9500122,965.5999756,943.0499878,946.2999878,946.7249756,0.0444,8.95
