Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
22/05/2018,282,278.75,4730984,10536.7002,270.6336658,0.513384292,5.050018311,281.6400024,282.0949982,281.225,281.0727513,281.3861207,279.653175,280.2250478,281.8953119,284.0167019,1.05176205,274.6347437,287.8152563,50.93447133,5.050018311,6.002310708,212899069,288.2879883,-3.25,1.790786635,282.3500061,282.2999878,278.9500122,285.8500061,281.8500061,0.0458,2.4
23/05/2018,279,273.4500122,7891899,10430.34961,270.6531609,0.858990142,6.449981689,279.1600037,281.2100006,281.0975006,278.5318383,279.9431919,279.0623976,276.2727606,279.1792248,282.4758376,0.752567485,274.0266862,288.168315,44.57925073,6.449981689,6.034287206,205007170,287.7964688,-5.549987793,2.311821394,278.75,282.3500061,282.2999878,278.9500122,285.8500061,0.0458,2.4
24/05/2018,274,274.8500061,6282351,10513.84961,270.6761603,0.678799426,5.049987793,278.3400024,280.6800018,281.1350006,277.3045609,279.0171581,278.6612174,274.9803242,277.6344301,281.3865954,0.549153253,274.2065056,288.0634956,46.47892699,5.049987793,5.963980105,211289521,286.9056814,0.850006104,1.843061238,273.4500122,278.75,282.3500061,282.2999878,278.9500122,0.0458,2.4
25/05/2018,272.3999939,272.2999878,9244273,10605.15039,270.6891499,1.062174729,6.25,276.3400024,279.5450012,280.8375,275.6363698,277.7958544,278.055386,272.9747514,275.665283,279.9730711,0.310234424,272.9891332,288.6858668,43.55070352,6.25,5.984410098,202045248,285.6932268,-0.100006104,2.294420022,274.8500061,273.4500122,278.75,282.3500061,282.2999878,0.0458,2.4
28/05/2018,274,275.2999878,6997081,10688.65039,270.7168997,0.816808308,5.100006104,274.9299988,278.5950012,280.6324997,275.5242425,277.3420605,277.7929672,273.6750786,275.2275798,279.2905889,0.205306216,272.438094,288.8269053,47.72341158,5.200012207,5.928381677,209042329,283.9989042,1.299987793,1.861316096,272.2999878,274.8500061,273.4500122,278.75,282.3500061,0.0458,2.4
29/05/2018,274.7999878,274.0499878,8830998,10633.2998,270.7420262,1.013662564,5.299987793,273.9899963,277.8149994,280.2624985,275.0328243,276.7435018,277.4364929,273.4724362,274.5237423,278.4689597,0.084719031,271.5945744,288.9304225,46.19129078,5.299987793,5.8834964,200211331,282.4740137,-0.75,1.928671044,275.2999878,272.2999878,274.8500061,273.4500122,278.75,0.0458,2.4
30/05/2018,272.5,271.8999939,8005601,10614.34961,270.7498859,0.963524235,3.050018311,273.6799927,276.4199982,279.4949982,273.9885475,275.862864,276.9092073,272.2521042,273.3261753,277.366276,-0.072890227,270.7201511,288.2698453,43.59862681,3.399993896,5.706103364,192205730,281.1016124,-0.600006104,1.119272775,274.0499878,275.2999878,272.2999878,274.8500061,273.4500122,0.0458,2.4
31/05/2018,272.2000122,271.6499939,13212672,10736.15039,270.7598576,1.554253288,3.100006104,273.0399902,275.6899963,278.8274979,273.2090296,275.0968876,276.4083298,271.5317222,272.3947071,276.3686933,-0.20310954,269.8017832,287.8532125,43.29432497,3.100006104,5.519953559,178993058,279.8664511,-0.550018311,1.13887067,271.8999939,274.0499878,275.2999878,272.2999878,274.8500061,0.0458,2.4
01/06/2018,271.1499939,269.9500122,6607768,10696.2002,270.7553955,0.797446729,2.600006104,272.5699951,274.4549988,278.4674988,272.1226905,274.1610921,275.793252,270.2802595,271.1845662,275.2008913,-0.352434835,268.6621801,288.2728174,41.18907939,2.600006104,5.311385884,172385290,278.754806,-1.199981689,0.958881122,271.6499939,271.8999939,274.0499878,275.2999878,272.2999878,0.0458,2.4
04/06/2018,270.25,268.8999939,7984112,10628.5,270.7431249,0.954857628,4.450012207,271.2899963,273.1099976,277.7999985,271.0484583,273.2045288,275.1367512,269.1040161,269.9865467,274.006829,-0.496433841,267.3210666,288.2789304,39.89855484,4.450012207,5.249859193,164401178,277.7543254,-1.350006104,1.646628014,269.9500122,271.6499939,271.8999939,274.0499878,275.2999878,0.0458,2.4
